Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;FFT fft / rad
12,10107775;2,3632093140405;0,435;-0,05;0,000467795084819488
12,19991225;2,38273996952844;0,22;-0,02;0,000231673110867941
12,30015775;2,40227062501638;-0,02;0,02;0,000146603050919296
12,4010585;2,42180128050432;-0,245;0,05;0,000551152035261927
12,5011385;2,44133193599226;-0,405;0,07;0,00142336450517178
12,60015025;2,46086259148019;-0,485;0,07;0,00222165147906226
12,70021375;2,48039324696813;-0,48;0,06;0,00205004908414272
12,80015275;2,49992390245607;-0,405;0,03;0,00124818526602721
12,9007285;2,51945455794401;-0,215;0;0,000474298222400352
13,00089375;2,53898521343195;0,0150000000000001;-0,03;0,00026010166241432
13,10082075;2,55851586891988;0,25;-0,06;0,000309481734311348
13,20143575;2,57804652440782;0,445;-0,09;0,000585458721332563
13,30029575;2,59757717989576;0,555;-0,09;0,000838831056708413
13,40087575;2,6171078353837;0,565;-0,09;0,000782904446042016
13,5006745;2,63663849087164;0,525;-0,07;0,000564196076980872
13,60093375;2,65616914635957;0,35;-0,04;0,000315748710278681
13,69999;2,67569980184751;0,125;-0,01;0,000230191145766744
13,800341;2,69523045733545;-0,115;0,03;0,000242878571360224
13,90029575;2,71476111282339;-0,315;0,06;0,000563228772667789
14,00133225;2,73429176831133;-0,455;0,07;0,000907520667590139
14,09921375;2,75382242379927;-0,485;0,07;0,000814801097580317
14,2010585;2,7733530792872;-0,475;0,05;0,000556211046936784
14,3003355;2,79288373477514;-0,335;0,03;0,000264931719200193
14,399541;2,81241439026308;-0,125;-0,01;0,000373984217477708
14,50041375;2,83194504575102;0,11;-0,05;0,000471039911249554
14,60017775;2,85147570123896;0,34;-0,07;0,00065001221710925
14,70099775;2,87100635672689;0,5;-0,09;0,000752921846583693
14,80065675;2,89053701221483;0,57;-0,09;0,000582419512248637
14,90061575;2,91006766770277;0,57;-0,09;0,000520280549370147
15,00171375;2,92959832319071;0,465;-0,06;0,000469028462025448
15,09964;2,94912897867865;0,265;-0,02;0,000436899326170968
15,20077575;2,96865963416658;0,0249999999999999;0,01;0,000494005764292392
15,30057375;2,98819028965452;-0,2;0,04;0,000718015190317687
15,39962;3,00772094514246;-0,38;0,07;0,00110304924272893
15,500392;3,0272516006304;-0,475;0,07;0,00088966309422404
15,60012;3,04678225611834;-0,485;0,07;0,000583174163709112
15,7003585;3,06631291160627;-0,43;0,04;0,00022733470938664
15,80093875;3,08584356709421;-0,255;0,01;0,000259847071509507
15,901055;3,10537422258215;-0,0249999999999999;-0,03;0,000201747179404939
16,00063375;3,12490487807009;0,215;-0,06;0,000346613586114974
16,10127675;3,14443553355803;0,41;-0,09;0,000433522082014336
16,2009665;3,16396618904596;0,54;-0,09;0,000441036781187177
16,300561;3,1834968445339;0,57;-0,09;0,00033742548965312
16,39997575;3,20302750002184;0,555;-0,07;0,000216149027176554
16,5008185;3,22255815550978;0,39;-0,05;0,000194554043347457
16,60027525;3,24208881099772;0,17;-0,01;0,000237390326341215
16,701352;3,26161946648565;-0,0700000000000003;0,03;0,000364434824929596
16,79999775;3,28115012197359;-0,285;0,05;0,000325795644401342
16,9002785;3,30068077746153;-0,43;0,07;0,000290656298876307
17,001;3,32021143294947;-0,49;0,07;0,000179722264388312
17,10008;3,33974208843741;-0,48;0,06;0,000208287154814659
17,20093375;3,35927274392535;-0,365;0,03;0,000167723179569151
17,3004685;3,37880339941328;-0,165;-0,01;0,000428464502345221
17,4016685;3,39833405490122;0,0750000000000002;-0,04;0,00117461137930165
17,501146;3,41786471038916;0,295;-0,07;0,00173933094258428
17,6001395;3,4373953658771;0,475;-0,09;0,0014947909228815
17,70093675;3,45692602136504;0,565;-0,09;0,000804906487879979
17,8017085;3,47645667685297;0,57;-0,09;0,000293262676442234
17,90045575;3,49598733234091;0,505;-0,06;0,000348384831941227
17,9999195;3,51551798782885;0,305;-0,03;0,000399658689923937
18,10083775;3,53504864331679;0,0649999999999999;0,01;0,000497363144557788
18,2006485;3,55457929880473;-0,16;0,03;0,000530132406435305
18,30032975;3,57410995429266;-0,355;0,06;0,000374582539699079
18,4009945;3,5936406097806;-0,47;0,07;0,000272191202911369
18,50120975;3,61317126526854;-0,485;0,07;0,000254084268574471
18,6007155;3,63270192075648;-0,45;0,05;0,000333249449605397
18,6998485;3,65223257624442;-0,295;0,02;0,000431364049361941
18,8005945;3,67176323173235;-0,0649999999999999;-0,02;0,000489247578888883
18,9006285;3,69129388722029;0,165;-0,05;0,000560987460580045
19,0001545;3,71082454270823;0,375;-0,08;0,000561266452655155
19,10025225;3,73035519819617;0,52;-0,09;0,000451812256013451
