Zeit t / s;Frequenz f / Hz;Spannung U_B1 / V;Weg &b_A1 / rad;zeiliche Ableitung w_1 / rad/s;FFT fft / rad
68,50047925;3,34468784810652;0,01;-0,66;-0,454304452933077;0,000477917220607494
68,601302;3,34957060408915;0,005;-0,67;0,255407054714364;0,000532803576697344
68,700559;3,35445336007179;0,01;-0,61;0,948329095098801;0,000531468554487768
68,80087925;3,35933611605443;0,005;-0,48;1,50305548853778;0,000617290246036817
68,900378;3,36421887203707;0,005;-0,31;1,89512626907335;0,000497268955662565
69,00114275;3,3691016280197;0,01;-0,1;2,10445110991526;0,000545516150927394
69,09999175;3,37398438400234;0,005;0,11;2,09191588257498;0,000489393579510023
69,202016;3,37886713998498;0,01;0,32;1,87616575691532;0,000518411379190361
69,30217325;3,38374989596761;0,005;0,49;1,40596269846211;0,000490204099589174
69,4003585;3,38863265195025;0,005;0,6;0,812195099978257;0,000386428270699843
69,501259;3,39351540793289;0,005;0,65;0,195722932464062;0,000539974765207782
69,60090275;3,39839816391553;0,005;0,64;-0,501705798613974;0,000664954121757603
69,700559;3,40328091989816;0,005;0,55;-1,19466351653899;0,000651746252610249
69,80127575;3,4081636758808;0,005;0,4;-1,64871212156368;0,000586120564045396
69,90092125;3,41304643186344;0,005;0,22;-1,96016830479973;0,000372449603845488
70,00028275;3,41792918784608;0,005;0,01;-2,09792708246006;0,000581427185602908
70,10114125;3,42281194382871;0,005;-0,2;-1,99130309567814;0,000514437469109049
70,201072;3,42769469981135;0,005;-0,39;-1,70488530595718;0,000666712065162899
70,3004385;3,43257745579399;0,005;-0,54;-1,15542713361253;0,00065079687526391
70,40065725;3,43746021177662;0,005;-0,62;-0,548653965779141;0,000591466008867108
70,5014845;3,44234296775926;0,005;-0,65;0,105338829676612;0,000644413620795844
70,60094025;3,4472257237419;0,005;-0,6;0,754309653641178;0,000678893726951671
70,7003635;3,45210847972454;0,005;-0,5;1,29602777014511;0,000671937133906023
70,8010045;3,45699123570717;0,005;-0,34;1,80076058440841;0,00055566428217498
70,90053725;3,46187399168981;0,005;-0,14;2,00309942000355;0,000384708751672469
71,000699;3,46675674767245;0,005;0,06;1,99364761589779;0,000362988894090712
71,1011755;3,47163950365508;0,005;0,26;1,84833617783327;0,000462453892021059
71,20073925;3,47652225963772;0,01;0,43;1,50084204174453;0,000488945157647883
71,30135425;3,48140501562036;0,005;0,56;0,946201799587193;0,000572908037113694
71,40041375;3,486287771603;0,005;0,62;0,305641066030659;0,00052495926806012
71,50131725;3,49117052758563;0,005;0,62;-0,354763682584447;0,000535489272021647
71,60071575;3,49605328356827;0,005;0,55;-0,996606438124275;0,000538176541808266
71,701299;3,50093603955091;0,005;0,42;-1,44610263307984;0,000497702270183923
71,8013645;3,50581879553355;0,005;0,26;-1,80268298598972;0,000501648491283633
71,90108025;3,51070155151618;0,005;0,06;-2,05283174320279;0,000464996789236489
72,00107575;3,51558430749882;0,005;-0,15;-1,99988755668974;0,000505353838392774
72,10109375;3,52046706348146;0,005;-0,34;-1,65116071770415;0,000489916966396308
72,20085925;3,52534981946409;0,005;-0,48;-1,19721155486677;0,000666367089223562
72,30205575;3,53023257544673;0,01;-0,58;-0,692947891868103;0,000501308587830771
72,40098125;3,53511533142937;0,005;-0,62;-0,052689814313597;0,000457276724888094
72,50055725;3,53999808741201;0,005;-0,59;0,598678717831442;0,000364151796173749
72,600779;3,54488084339464;0,005;-0,5;1,14550285925464;0,000465967820125556
72,70123925;3,54976359937728;0,01;-0,36;1,60452090424763;0,00061855452990382
72,800523;3,55464635535992;0,005;-0,18;1,90129751315485;0,000626288007640239
72,900992;3,55952911134256;0,005;0,02;1,95002959185174;0,000607249309431832
73,00047925;3,56441186732519;0,005;0,21;1,80404685536041;0,000551923097304578
73,10062025;3,56929462330783;0,005;0,38;1,49856121624638;0,000393804083080412
73,20063875;3,57417737929047;0,01;0,51;0,998405443535609;0,000456586423909889
73,30137375;3,5790601352731;0,01;0,58;0,446463336828625;0,000504477875037763
73,40104025;3,58394289125574;0,01;0,6;-0,202323687943635;0,000509058866860732
73,50037925;3,58882564723838;0,01;0,54;-0,796994837349259;0,000428040213180038
73,60111375;3,59370840322102;0,005;0,44;-1,30359448007121;0,00037102443429659
73,70047725;3,59859115920365;0,01;0,28;-1,70104895286565;0,000510932542617966
73,800879;3,60347391518629;0,005;0,1;-1,89687259326395;0,000526553767282258
73,90085375;3,60835667116893;0,005;-0,1;-1,89620207612029;0,000406229458514999
74,0013355;3,61323942715156;0,005;-0,28;-1,65157332780503;0,000369960725682337
74,10043;3,6181221831342;0,005;-0,43;-1,30530624049154;0,000470924564877396
74,20099575;3,62300493911684;0;-0,54;-0,795901996928446;0,000489176753556953
74,30115925;3,62788769509948;0,005;-0,59;-0,197695357943249;0,000537183534049388
74,40033775;3,63277045108211;0,01;-0,58;0,444061292179354;0,000504991009175403
74,5012035;3,63765320706475;0,005;-0,5;0,998588781884862;0,000629081872274291
74,60104125;3,64253596304739;0,005;-0,38;1,40537567453253;0,000790564500310886
74,70053725;3,64741871903003;0,005;-0,22;1,79731206322498;0,000966426017899183
74,801112;3,65230147501266;0,005;-0,02;1,90311468291241;0,000834766461414361
74,9000655;3,6571842309953;0,01;0,16;1,75391646287449;0,000642786104724092
75,00079875;3,66206698697794;0,005;0,33;1,49021537119529;0,000431916773694116
75,1013235;3,66694974296057;0,005;0,46;1,04827717650883;0,000452211667906563
75,200503;3,67183249894321;0,01;0,54;0,554327657074799;0,000519707967650216
75,30061375;3,67671525492585;0,005;0,57;0,00134914497032571;0,000466833980578297
75,40117725;3,68159801090849;0,01;0,54;-0,655029437400929;0,000646176278216284
75,500462;3,68648076689112;0,005;0,44;-1,19847350388128;0,000642439273168456
75,60102225;3,69136352287376;0,005;0,3;-1,54716721165096;0,000600634665234284
75,70095375;3,6962462788564;0,01;0,13;-1,80371864390945;0,00044717530971803
75,800638;3,70112903483904;0,005;-0,06;-1,80346513090902;0,000379154620305547
75,90060125;3,70601179082167;0,005;-0,23;-1,64557912870138;0,000460365620799035
76,00121925;3,71089454680431;0,01;-0,39;-1,34789359184514;0,000455742287185957
76,10040125;3,71577730278695;0,01;-0,5;-0,854366388150459;0,00034583827609536
76,20112125;3,72066005876958;0,01;-0,56;-0,296870382787732;0,00041832427183787
76,30117725;3,72554281475222;0,01;-0,56;0,304163886492545;0,000349511571650235
76,40028025;3,73042557073486;0,005;-0,5;0,849071898914168;0,000488099005987059
76,500659;3,7353083267175;0,01;-0,39;1,29004574114667;0,000489600274547841
76,60164125;3,74019108270013;0,01;-0,24;1,64271004767005;0,000516804246782507
76,701719;3,74507383868277;0,005;-0,06;1,80348442903648;0,000400242977922068
76,80125775;3,74995659466541;0,01;0,12;1,71150981662104;0,000378864759919029
76,90032025;3,75483935064805;0,005;0,28;1,50340046507054;0,000527458220907727
77,00105625;3,75972210663068;0,005;0,42;1,14616733796971;0,000662881379607339
77,10040225;3,76460486261332;0,005;0,51;0,603983077564872;0,000658316563510295
77,201239;3,76948761859596;0,005;0,54;0,046536827945344;0,000583124610612977
77,30071575;3,77437037457859;0,005;0,52;-0,494973100724399;0,00059811347310648
77,401594;3,77925313056123;0,005;0,44;-1,00523390472983;0,000642298733663259
77,50049925;3,78413588654387;0,01;0,32;-1,39747445323078;0,000580994597396011
77,601419;3,78901864252651;0,005;0,16;-1,70240773385054;0,000620909747462603
77,70047075;3,79390139850914;0,005;-0,02;-1,75335565550032;0,000605507701073053
77,80115625;3,79878415449178;0,01;-0,19;-1,59174970196754;0,00064188226026559
77,90146125;3,80366691047442;0,005;-0,34;-1,34985177060569;0,000419182719299628
78,00101725;3,80854966645706;0,01;-0,46;-0,953298839540751;0,000373434654946597
78,10099;3,81343242243969;0,005;-0,53;-0,399019001494982;0,000423157571246789
78,19987325;3,81831517842233;0,005;-0,54;0,14391877994673;0,000434970087225332
78,30115925;3,82319793440497;0,01;-0,5;0,705199156886365;0,000454067340436971
78,400282;3,8280806903876;0,01;-0,4;1,19871524631638;0,000343560427427292
78,50089725;3,83296344637024;0,01;-0,26;1,49276945150101;0,000510779309010356
78,601282;3,83784620235288;0,01;-0,1;1,64951133572297;0,000500688673752659
78,70100125;3,84272895833552;0,01;0,07;1,70273570488212;0,000532934931839037
78,80096125;3,84761171431815;0,01;0,24;1,54707532882623;0,000458034029546774
78,90149325;3,85249447030079;0,01;0,38;1,14737574474176;0,000508750834554996
79,00097;3,85737722628343;0,005;0,47;0,704649414732021;0,000525219476073043
79,09981725;3,86225998226606;0,01;0,52;0,205566229363852;0,000494198791635861
79,2002635;3,8671427382487;0,01;0,51;-0,395105890195212;0,000462594309692863
79,3013435;3,87202549423134;0,01;0,44;-0,853458090993907;0,000600172916673264
79,40026025;3,87690825021398;0,005;0,34;-1,24694240863714;0,000490797938978147
79,50109925;3,88179100619661;0,005;0,19;-1,5942535412185;0,000397161497447476
79,60109375;3,88667376217925;0,005;0,02;-1,65281228685031;0,000348075854141007
79,700739;3,89155651816189;0,005;-0,14;-1,59887949679758;0,000518015795533762
79,80124125;3,89643927414453;0,01;-0,3;-1,39681456216586;0,000536887244608417
79,9009835;3,90132203012716;0,01;-0,42;-0,952412563202383;0,000470405001685304
80,0007445;3,9062047861098;0,005;-0,49;-0,500669140416087;0,000362174381624978
80,10159925;3,91108754209244;0,01;-0,52;0,00379951263970685;0,000402254250439458
80,201182;3,91597029807507;0,01;-0,49;0,601347582925731;0,000385490387865582
80,300958;3,92085305405771;0,01;-0,4;1,04562244694488;0,000547559709294037
80,40174125;3,92573581004035;0,01;-0,28;1,35015465027281;0,000541535357259354
80,50123725;3,93061856602299;0,01;-0,13;1,60459041958701;0,000553206565245143
80,601122;3,93550132200562;0,005;0,04;1,64420285338603;0,000464272649033265
80,7020135;3,94038407798826;0,01;0,2;1,44974119392506;0,000424981660812906
80,800759;3,9452668339709;0,005;0,33;1,15572021798825;0,000527739140597529
80,901618;3,95014958995354;0,01;0,43;0,795310344558557;0,000434499379223998
81,00141925;3,95503234593617;0,005;0,49;0,300149494731355;0,000440374251056767
81,1009235;3,95991510191881;0,005;0,49;-0,246140699974247;0,000347312244604219
81,20179725;3,96479785790145;0,015;0,44;-0,752960303734241;0,000405542889855943
81,30116125;3,96968061388408;0,01;0,34;-1,15722683744086;0,000497700742580606
81,4005435;3,97456336986672;0,005;0,21;-1,39857444879639;0,000538745850512067
81,50119925;3,97944612584936;0,01;0,06;-1,55253966416485;0,000622044044470637
81,60033725;3,984328881832;0,01;-0,1;-1,60370752058514;0,000513746762800517
81,70075325;3,98921163781463;0,005;-0,26;-1,39565273461785;0,000551490410693786
81,80087775;3,99409439379727;0,005;-0,38;-0,996516482402358;0,000464286519296514
81,90176125;3,99897714977991;0,01;-0,46;-0,545474508791713;0,000461330972377609
82,00153925;4,00385990576255;0,01;-0,49;-0,0508811197758969;0,000352805806031017
82,101659;4,00874266174518;0,01;-0,47;0,401873138850385;0,00033197560400333
82,20119375;4,01362541772782;0,01;-0,41;0,853940748987679;0,000332960195886264
82,30073325;4,01850817371046;0,005;-0,3;1,2454739602134;0,00044989471540511
82,40161575;4,02339092969309;0,01;-0,16;1,4949751458835;0,000567914067574267
82,501542;4,02827368567573;0,01;0;1,55228118101428;0,000560057191353924
82,601312;4,03315644165837;0,005;0,15;1,45779491893205;0,000524384992302589
82,700432;4,03803919764101;0,01;0,29;1,25381635792761;0,000447182769670426
82,80109725;4,04292195362364;0,005;0,4;0,846279188802345;0,000589790659130744
82,90069;4,04780470960628;0,01;0,46;0,352145327441163;0,000587693100455422
83,00122575;4,05268746558892;0,005;0,47;-0,153721009676201;0,000461313920388432
83,10037725;4,05757022157156;0,01;0,43;-0,597325795628771;0,000374506774750895
83,20109575;4,06245297755419;0,01;0,35;-1,00267625299264;0,000319638243823681
83,30041925;4,06733573353683;0,01;0,23;-1,34646266858569;0,000497867785534769
83,401299;4,07221848951947;0,005;0,08;-1,44492232501081;0,000483125907445104
83,50105725;4,0771012455021;0,005;-0,06;-1,50226946574417;0,000423183353067194
83,60097575;4,08198400148474;0,01;-0,22;-1,40244225164131;0,00047029936276142
83,70063575;4,08686675746738;0,01;-0,34;-0,999010737719731;0,000517404285616845
83,80179325;4,09174951345002;0,01;-0,42;-0,594420370863762;0,000501577537389671
83,90167575;4,09663226943265;0,01;-0,46;-0,199954977225686;0,000400430198360539
84,001279;4,10151502541529;0,01;-0,46;0,299624025604004;0,00046492394223903
84,10123;4,10639778139793;0,01;-0,4;0,752076541079642;0,000664930954669257
84,20085725;4,11128053738056;0,005;-0,31;1,10763837514294;0,000621913232893314
84,30002125;4,1161632933632;0,01;-0,18;1,40054087697972;0,000562612440601085
84,400598;4,12104604934584;0,005;-0,03;1,49239013345827;0,000434251392037614
84,50104125;4,12592880532848;0,005;0,12;1,39658657536894;0,000539135792345371
84,601023;4,13081156131111;0,01;0,25;1,20298169002168;0,000437038255937444
84,70045725;4,13569431729375;0,01;0,36;0,853333101971364;0,000606828225108812
84,80075725;4,14057707327639;0,005;0,42;0,448846868009352;0,00065232718703132
84,90080025;4,14545982925903;0,01;0,45;0,00190689556853267;0,000644467316521039
85,0014835;4,15034258524166;0,005;0,42;-0,501492796348579;0,000466191070447178
85,10108125;4,1552253412243;0,005;0,35;-0,85623667542908;0,000464996259729817
85,2001985;4,16010809720694;0,01;0,25;-1,19929929154599;0,000510408499705717
85,300742;4,16499085318957;0,005;0,11;-1,43723876184934;0,000503953251073945
85,40193375;4,16987360917221;0,01;-0,04;-1,445871572852;0,00045256385075971
85,50121775;4,17475636515485;0,01;-0,18;-1,31049744131297;0,000494271535543526
85,60030125;4,17963912113749;0,005;-0,3;-1,05446459255959;0,000519415811172821
85,700792;4,18452187712012;0,005;-0,39;-0,69608127941696;0,000461386134789425
85,801622;4,18940463310276;0,005;-0,44;-0,245772861931583;0,00045218584859896
85,900703;4,1942873890854;0,01;-0,44;0,195731815323057;0,000379235944095648
86,00183625;4,19917014506804;0,01;-0,4;0,602449085354105;0,000515689419687919
86,10113725;4,20405290105067;0,005;-0,32;1,00748326427382;0,000559793454858492
86,20037575;4,20893565703331;0,005;-0,2;1,30096727751679;0,000527875598684047
86,30081775;4,21381841301595;0,005;-0,06;1,39592664686532;0,000359636877880156
86,40096025;4,21870116899858;0,015;0,08;1,39612388800615;0,000338842672934322
86,50137375;4,22358392498122;0,01;0,22;1,19935771467904;0,000563778348688809
86,6007235;4,22846668096386;0,005;0,32;0,903047790495248;0,000621447754356096
86,70088575;4,2333494369465;0,005;0,4;0,499165785779265;0,00072147214562638
86,80099925;4,23823219292913;0,01;0,42;0,0999094466247992;0,000550702448536015
86,9011585;4,24311494891177;0,01;0,42;-0,346975250961997;0,000670287472272069
87,001792;4,24799770489441;0,01;0,35;-0,803077440426576;0,000627581793932045
87,10081875;4,25288046087705;0,01;0,26;-1,10096666430401;0,000663362256011123
87,201156;4,25776321685968;0,005;0,13;-1,29884526561786;0,00049376146598432
87,300999;4,26264597284232;0,01;0;-1,35595404868725;0,000480204014658178
87,40031925;4,26752872882496;0,005;-0,14;-1,3024877002031;0,000513842523847736
87,50081075;4,27241148480759;0,01;-0,26;-1,04494993263964;0,000507528273939337
87,60127925;4,27729424079023;0,01;-0,35;-0,747890720631232;0,000526841172257309
87,701132;4,28217699677287;0,01;-0,41;-0,349964709232883;0,000476885741611697
87,80025075;4,28705975275551;0,005;-0,42;0,0957941877820837;0,000696703782246548
87,90141725;4,29194250873814;0,005;-0,39;0,501619412731847;0,000586023036413973
88,000939;4,29682526472078;0,005;-0,32;0,851542807537912;0,000583048277306107
88,10090125;4,30170802070342;0,01;-0,22;1,15616134719045;0,00036138044025913
88,20008275;4,30659077668605;0,01;-0,09;1,3487958558486;0,000393941726699565
88,300982;4,31147353266869;0,01;0,05;1,34885895657621;0,000455176080547789
88,40015375;4,31635628865133;0,005;0,18;1,20328277137547;0,000557326745687041
88,50068025;4,32123904463397;0,01;0,29;0,894141153916731;0,000434692377376856
88,60167375;4,3261218006166;0,01;0,36;0,545939677980609;0,000491946368659817
88,70159;4,33100455659924;0,01;0,4;0,199259272809901;0,000582198747111566
88,8006035;4,33588731258188;0,01;0,4;-0,248246738406197;0,000720082214043575
88,90074125;4,34077006856451;0,01;0,35;-0,698632959002353;0,00071060818696172
89,00095275;4,34565282454715;0,005;0,26;-0,99832157714695;0,000575382210923441
89,101092;4,35053558052979;0,01;0,15;-1,20422303387963;0,000471718735852331
89,20039725;4,35541833651243;0,01;0,02;-1,29832692804472;0,000584396480951669
89,30137775;4,36030109249506;0,01;-0,11;-1,19680443031106;0,000542232052147763
89,40067925;4,3651838484777;0,01;-0,22;-1,05237381786076;0,000704793894440873
89,5010385;4,37006660446034;0,01;-0,32;-0,798777603582935;0,00056296649781413
89,6005845;4,37494936044298;0,01;-0,38;-0,401826260717105;0,000492890802381923
89,70057375;4,37983211642561;0,01;-0,4;-0,000156411247997541;0,000437015121650396
89,80064125;4,38471487240825;0,01;-0,38;0,397410305430994;0,000530721514292483
89,90129375;4,38959762839089;0,005;-0,32;0,804168485187548;0,000507537369270745
90,000399;4,39448038437352;0,01;-0,22;1,05534896130061;0,000492957342158324
90,10021725;4,39936314035616;0,005;-0,11;1,19364949092589;0,000401534332231906
90,201272;4,4042458963388;0,005;0,02;1,25052517637783;0,00049344724829092
90,30000125;4,40912865232144;0,005;0,14;1,20723523823237;0,000415050027505407
90,400092;4,41401140830407;0,01;0,26;0,947326069766816;0,000374719378708294
90,5010035;4,41889416428671;0,005;0,33;0,598349311947677;0,000387829317236846
90,60005725;4,42377692026935;0,01;0,38;0,253814950898545;0,000463546915624127
90,70023725;4,42865967625199;0,01;0,38;-0,198094132062028;0,000500573648971582
90,80093775;4,43354243223462;0,005;0,34;-0,547293841610098;0,00047466607776078
90,901372;4,43842518821726;0,01;0,27;-0,85333179253;0,000561787862822695
91,00059725;4,4433079441999;0,005;0,17;-1,10208369864646;0,000540338681553895
91,100822;4,44819070018253;0,01;0,05;-1,24762739166051;0,000603897860215145
91,20098275;4,45307345616517;0,005;-0,08;-1,20500455581631;0,000419983562995803
91,299783;4,45795621214781;0,01;-0,19;-1,05570852187585;0,00038034828297747
91,40006425;4,46283896813045;0,01;-0,29;-0,797333012369314;0,00039227768403929
91,50055925;4,46772172411308;0,01;-0,35;-0,448100359186831;0,000543306692966125
91,600632;4,47260448009572;0,01;-0,38;-0,0997582649740838;0,000546067015929792
91,700592;4,47748723607836;0,005;-0,37;0,298652009083034;0,0003751582624215
91,80097325;4,482369992061;0,005;-0,32;0,701623352368891;0,000443687278238482
91,900578;4,48725274804363;0,01;-0,23;0,994560081215506;0,00054894098367706
92,00177375;4,49213550402627;0,01;-0,12;1,09917452022823;0,000683467586835225
92,10077625;4,49701826000891;0,005;-0,01;1,15189761114521;0,000435526373813737
92,20133325;4,50190101599154;0,01;0,11;1,15098076742028;0,00041072186340326
92,3005045;4,50678377197418;0,01;0,22;0,949573384202585;0,000483657386880251
92,402326;4,51166652795682;0,01;0,3;0,644346570407584;0,000489553274973383
92,50082575;4,51654928393946;0,01;0,35;0,305466511187701;0,000442475371015897
92,601052;4,52143203992209;0,01;0,36;-0,0503698129940565;0,000403025624512127
92,701002;4,52631479590473;0,015;0,34;-0,448665965390451;0,000538018589499611
92,80128125;4,53119755188737;0,01;0,27;-0,798377368513816;0,000535956399995576
92,901439;4,53608030787001;0,01;0,18;-1,00667007362044;0,000593385700159853
93,0002445;4,54096306385264;0,005;0,07;-1,15108701771009;0,000693290582243002
93,10111325;4,54584581983528;0,01;-0,05;-1,1472644400795;0,000696824350447025
93,2006215;4,55072857581792;0,01;-0,16;-1,04922016567199;0,000518381567496174
93,30139875;4,55561133180055;0,01;-0,26;-0,796743523029611;0,000376937036994118
93,40073825;4,56049408778319;0,01;-0,32;-0,502056554927053;0,000390024098960109
93,500925;4,56537684376583;0,01;-0,36;-0,200280847198548;0,000578648629803328
93,60177;4,57025959974847;0,01;-0,36;0,25231366613074;0,000499476497090837
93,70143575;4,5751423557311;0,01;-0,31;0,603953915447404;0,000590721536544884
93,8006225;4,58002511171374;0,01;-0,24;0,852615060361873;0,000414516523761569
93,900562;4,58490786769638;0,01;-0,14;1,04815710028308;0,00061802939049103
94,00093475;4,58979062367901;0,015;-0,03;1,14311201957269;0,000473858331734279
94,101732;4,59467337966165;0,015;0,09;1,09739150236307;0,000649680506508305
94,20118325;4,59955613564429;0,005;0,19;0,903392319120111;0,000599255408131102
94,3010825;4,60443889162693;0,01;0,27;0,699909314676637;0,000668519173028334
94,4013015;4,60932164760956;0,01;0,33;0,348638804152079;0,00056479571375457
94,50072075;4,6142044035922;0,005;0,34;0,00155610261756873;0,00044367086587462
94,60170225;4,61908715957484;0,01;0,33;-0,350234479201524;0,000450185653548571
94,70182025;4,62396991555748;0,01;0,27;-0,703484047470503;0,000337195035609059
94,800991;4,62885267154011;0,015;0,19;-0,901612701069376;0,000385710114390595
94,90123525;4,63373542752275;0,005;0,09;-1,05212126469713;0,000296209035617001
95,00067125;4,63861818350539;0,01;-0,02;-1,1499989802719;0,000421154845810536
95,10115525;4,64350093948802;0,005;-0,14;-1,04689367027605;0,000412498358285652
95,2011185;4,64838369547066;0,005;-0,23;-0,80086860438488;0,000473204658091443
95,300891;4,6532664514533;0,01;-0,3;-0,549886989494298;0,000461863740435186
95,401778;4,65814920743594;0,005;-0,34;-0,196716421775259;0,000477158020502366
95,5011245;4,66303196341857;0,01;-0,34;0,197246811580694;0,000500771169017696
95,601831;4,66791471940121;0,005;-0,3;0,501400252665391;0,000531753672743743
95,701142;4,67279747538385;0,01;-0,24;0,756699540302626;0,000530202227568476
95,800173;4,67768023136649;0,01;-0,15;0,94930800639308;0,000465261045866792
95,9011225;4,68256298734912;0,005;-0,05;1,05084402693398;0,000373724196691933
96,0002225;4,68744574333176;0,005;0,06;1,05219931237252;0,000420318946898358
96,1008765;4,6923284993144;0,005;0,16;0,893371790335062;0,000413911494444001
96,20175725;4,69721125529703;0,005;0,24;0,697146079705045;0,000449293148967455
96,30134075;4,70209401127967;0,01;0,3;0,401677312266654;0,000438656718850886
96,4015825;4,70697676726231;0,01;0,32;0,0487592458857728;0,000348463141412105
96,500931;4,71185952324495;0,005;0,31;-0,249205806275625;0,000500409316810422
96,6011625;4,71674227922758;0,01;0,27;-0,553882235214026;0,000509372149717133
96,70019525;4,72162503521022;0,01;0,2;-0,851749255908654;0,000633394005913405
96,80036325;4,72650779119286;0,01;0,1;-0,997320478817722;0,000453743675969682
96,900733;4,7313905471755;0,005;0;-0,99622928734466;0,000409504340129828
97,00112025;4,73627330315813;0,01;-0,1;-0,994717195837342;0,000487872170952131
97,101796;4,74115605914077;0,005;-0,2;-0,846052933769594;0,000513120679735388
97,201831;4,74603881512341;0,005;-0,27;-0,550756724353102;0,000573112679727422
97,301118;4,75092157110604;0,005;-0,31;-0,251817202250304;0,000631373089814336
97,40049125;4,75580432708868;0,01;-0,32;0,0474360398602025;0,000617819921400562
97,50151825;4,76068708307132;0,005;-0,3;0,398953489481839;0,000614180195631471
97,601782;4,76556983905396;0,01;-0,24;0,703854652242015;0,000482399236856017
97,70079525;4,77045259503659;0,01;-0,16;0,902491480299022;0,000514002003759708
97,8009825;4,77533535101923;0,01;-0,06;0,998902398253721;0,000583606246132521
97,90101525;4,78021810700187;0,005;0,04;0,996249240940152;0,000570842679941429
98,00174025;4,78510086298451;0,01;0,14;0,89791267100885;0,000561130103075279
98,10121825;4,78998361896714;0,005;0,22;0,651257665006578;0,00052512100657577
98,2019435;4,79486637494978;0,01;0,27;0,398286866346106;0,000698880841896969
98,30151175;4,79974913093242;0,01;0,3;0,150903629789625;0,000704576599897829
98,40141525;4,80463188691505;0,01;0,3;-0,201387493662029;0,00072631484495019
98,50092325;4,80951464289769;0,01;0,26;-0,497997440426834;0,000583486015316825
98,6017195;4,81439739888033;0,01;0,2;-0,748968271202426;0,000620305650639084
98,70158075;4,81928015486297;0,01;0,11;-0,907276482988475;0,000398097609011632
98,80013275;4,8241629108456;0,01;0,02;-0,948242641026823;0,000343379401748285
98,9017235;4,82904566682824;0,01;-0,08;-0,944902718487091;0,000345940208472546
99,0010225;4,83392842281088;0,01;-0,17;-0,804470244334778;0,000360655775235134
99,100711;4,83881117879351;0,005;-0,24;-0,599554838364052;0,000365679425263555
99,20157625;4,84369393477615;0,01;-0,29;-0,296760735061998;0,000262156513127141
99,30107725;4,84857669075879;0,01;-0,3;-0,000555223622354773;0,000404375322959708
99,401131;4,85345944674143;0,005;-0,29;0,297175969758436;0,00034012257490518
99,5019535;4,85834220272406;0,01;-0,24;0,600659810412628;0,000446955475417323
99,601391;4,8632249587067;0,01;-0,17;0,805085094563642;0,000405821878955049
99,700718;4,86810771468934;0,01;-0,08;0,94860006778823;0,000538678289209522
99,80155025;4,87299047067198;0,01;0,02;0,89802474364693;0,00056155578895185
99,900838;4,87787322665461;0,005;0,1;0,852168556731344;0,000478080603873955
100,000951;4,88275598263725;0,01;0,19;0,747344343689783;0,000581045059850381
100,101882;4,88763873861989;0,005;0,25;0,447083535055923;0,000536786474334369
100,201202;4,89252149460252;0,01;0,28;0,151539584071849;0,000707719704639987
100,3011985;4,89740425058516;0,005;0,28;-0,0999169273920648;0,000572825002970186
100,40125275;4,9022870065678;0,01;0,26;-0,400941040805986;0,00064327598742719
100,50101825;4,90716976255044;0,005;0,2;-0,696319191936853;0,000497032261494571
100,6019815;4,91205251853307;0,005;0,12;-0,847910511207433;0,000476767094630115
100,70167625;4,91693527451571;0,005;0,03;-0,902925542450836;0,000339272590178364
100,8013335;4,92181803049835;0,005;-0,06;-0,853884396112128;0,000331583853412724
100,90073725;4,92670078648099;0,01;-0,14;-0,800357951319908;0,000512903713205326
101,0012565;4,93158354246362;0,01;-0,22;-0,596863267728849;0,000704775909957646
101,1018135;4,93646629844626;0,01;-0,26;-0,298648447666544;0,000684137984454257
101,20175275;4,9413490544289;0,005;-0,28;-0,0999431310047739;0,000563473385647408
101,30145725;4,94623181041153;0,01;-0,28;0,201922120570296;0,000481214383675617
101,4007235;4,95111456639417;0,01;-0,24;0,499401159194794;0,000681297977765401
101,50121925;4,95599732237681;0,005;-0,18;0,700529761081993;0,00063707099395728
101,600832;4,96088007835945;0,01;-0,1;0,900232463006746;0,000537127528175618
101,701039;4,96576283434208;0,005;0;0,901577132301798;0,0005038912472485
101,80027575;4,97064559032472;0,005;0,08;0,800239738706257;0,000501770034151257
101,90100125;4,97552834630736;0,005;0,16;0,695810053538941;0,000623787892689495
102,001383;4,98041110229;0,005;0,22;0,499590719969816;0,000561093927929236
102,10078025;4,98529385827263;0,005;0,26;0,251787465938722;0,000551295467892533
102,20123375;4,99017661425527;0,01;0,27;-0,0507302206235176;0,000404823585501257
102,30113925;4,99505937023791;0,01;0,25;-0,34929735283985;0,000423241720634436
102,4013635;4,99994212622054;0,005;0,2;-0,600381987806268;0,000265853706770723
102,50115725;;0,005;0,13;-0,750265804928426;
102,60125325;;0,005;0,05;-0,852669160482519;
102,700622;;0,005;-0,04;-0,851215718282615;
102,801112;;0,01;-0,12;-0,748831510242654;
102,900838;;0,005;-0,19;-0,600181484276588;
103,001303;;0,005;-0,24;-0,399046187091552;
103,100878;;0,005;-0,27;-0,100532650183019;
103,200523;;0,01;-0,26;0,199596879482768;
103,30072575;;0,005;-0,23;0,397793602154037;
103,401399;;0,005;-0,18;0,653182654120975;
103,50049925;;0,005;-0,1;0,802281785130995;
103,60084575;;0,005;-0,02;0,797233599449639;
103,70119325;;0,005;0,06;0,798044460597068;
103,80133625;;0,005;0,14;0,701216357148706;
103,9006035;;0,005;0,2;0,501092978689124;
104,0016335;;0,005;0,24;0,296604016019726;
104,1033645;;0,01;0,26;-0,00841197191645788;
